id,customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,complain,satisfaction_score,card_type,point_earned,cluster_label,created_at
1258,15647402,Wan,628,France,Female,38,3,0.00,2,1,1,4892473.00,0,0,3,GOLD,914,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1259,15740494,Cameron,633,France,Female,33,3,0.00,2,1,0,19111102.00,0,0,5,PLATINUM,674,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1260,15701265,Tretiakov,559,Germany,Female,36,1,10435694.00,2,0,1,5418406.00,0,0,5,GOLD,969,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1261,15743532,Ball,704,Germany,Male,27,5,14700434.00,1,1,0,6438133.00,1,1,4,SILVER,828,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1262,15794870,Sal,744,Germany,Male,38,6,7302317.00,2,1,0,7877086.00,0,0,5,GOLD,353,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1263,15747591,Chung,665,Spain,Female,40,1,17343256.00,1,0,1,11676679.00,0,0,5,PLATINUM,870,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1264,15726557,Lai,638,France,Female,42,7,16567992.00,1,0,0,3291629.00,0,0,3,GOLD,717,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1265,15732199,Gether,837,Spain,Male,31,9,10467862.00,1,0,1,509726.00,0,0,2,SILVER,263,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1266,15662291,Davidson,534,France,Female,55,8,11697326.00,3,1,0,1220665.00,1,1,1,PLATINUM,840,Khách hàng trung thành,2026-06-23 13:35:14.507
1267,15749050,Justice,548,France,Female,36,3,0.00,1,1,0,659969.00,0,0,5,SILVER,409,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1268,15781586,Osonduagwuike,837,Germany,Male,38,2,12673285.00,1,1,1,7957738.00,0,0,2,DIAMOND,644,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1269,15617078,Ewing,658,France,Female,44,6,14848109.00,1,1,0,13052913.00,0,0,4,SILVER,940,Khách hàng trung thành,2026-06-23 13:35:14.507
1270,15723339,Chin,554,France,Female,38,4,13765405.00,2,1,1,17262968.00,0,0,2,PLATINUM,326,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1271,15671322,Chiang,724,Germany,Male,30,7,11531504.00,1,1,0,1521653.00,0,0,1,SILVER,985,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1272,15793854,Ahmed,723,France,Male,42,2,9909573.00,1,1,1,1751253.00,0,0,3,DIAMOND,505,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1273,15756539,Marshall,585,Germany,Female,39,7,16561041.00,2,0,0,13185201.00,0,0,1,GOLD,791,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1274,15612064,Tsou,474,France,Male,33,5,0.00,2,1,0,18194552.00,1,1,1,DIAMOND,454,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1275,15625916,Chien,562,Spain,Male,32,6,16162866.00,1,1,0,914825.00,0,0,5,SILVER,561,Khách hàng trung thành,2026-06-23 13:35:14.507
1276,15683195,Ubanwa,719,France,Male,32,9,14660527.00,1,1,1,7711945.00,0,0,2,GOLD,603,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1277,15690182,Kapustin,635,Germany,Male,37,5,11348868.00,1,1,0,9561174.00,1,1,1,PLATINUM,969,Khách hàng trung thành,2026-06-23 13:35:14.507
1278,15721719,Calabresi,743,France,Male,42,7,770022.00,2,1,1,8042842.00,0,0,2,PLATINUM,993,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1279,15641690,Hsiao,681,Spain,Male,67,7,0.00,2,0,1,16371492.00,0,0,1,SILVER,444,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1280,15634896,Grant,521,France,Female,39,6,0.00,2,0,1,2737515.00,0,0,5,GOLD,843,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1281,15671590,H?,741,Spain,Male,25,4,0.00,2,1,1,7387365.00,0,0,5,SILVER,234,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1282,15779182,Chia,790,Spain,Male,46,8,18236452.00,1,0,0,13926648.00,1,1,2,GOLD,661,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1283,15778287,Ugoji,622,France,Male,35,8,0.00,2,1,1,13177251.00,0,0,5,SILVER,574,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1284,15609510,Gregory,669,France,Male,45,7,14936458.00,1,0,1,17345408.00,0,0,5,SILVER,263,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1285,15742229,Mackay,583,France,Male,59,7,12745014.00,1,0,1,6755271.00,0,0,2,GOLD,992,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1286,15658532,Nnamutaezinwa,520,Spain,Female,63,5,16227832.00,1,1,1,3476533.00,0,0,5,SILVER,998,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1287,15590993,Findlay,579,Spain,Male,37,5,15221288.00,2,0,0,12021914.00,0,0,3,SILVER,299,Khách hàng trung thành,2026-06-23 13:35:14.507
1288,15565701,Ferri,698,Spain,Female,39,9,16199389.00,1,0,0,9021238.00,0,0,3,DIAMOND,515,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1289,15597239,Ku,548,Spain,Male,39,7,13146844.00,1,1,0,16497582.00,0,0,1,DIAMOND,668,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1290,15688880,Amechi,672,Germany,Male,40,10,10298044.00,1,1,0,128581.00,1,1,2,SILVER,568,Khách hàng trung thành,2026-06-23 13:35:14.507
1291,15813917,Kirk,653,Germany,Male,31,9,14332197.00,1,1,0,8367946.00,0,0,3,DIAMOND,495,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1292,15679611,Andrews,734,Spain,Female,37,2,13040492.00,1,0,0,3454874.00,0,0,2,DIAMOND,434,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1293,15636589,Murray,794,France,Female,41,7,0.00,2,1,1,7427508.00,0,0,2,GOLD,266,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1294,15687752,Griffin,641,France,Male,30,2,8750547.00,2,0,1,727857.00,0,0,2,DIAMOND,893,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1295,15584363,Longstaff,824,France,Male,30,0,13363402.00,1,1,1,16205392.00,0,0,1,PLATINUM,977,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1296,15737748,McWilliam,534,Spain,Female,33,3,15123362.00,1,0,0,19933664.00,0,0,5,PLATINUM,472,Khách hàng trung thành,2026-06-23 13:35:14.507
1297,15803365,Coffee,653,Spain,Male,55,2,7026383.00,1,0,1,6234771.00,0,0,1,GOLD,644,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1298,15793247,Hancock,498,France,Male,34,5,0.00,2,1,1,9171166.00,0,0,1,GOLD,949,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1299,15572360,Clark,683,France,Male,30,10,5765749.00,1,0,0,792409.00,0,0,3,GOLD,905,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1300,15795166,Creswell,618,Germany,Male,42,8,15357231.00,2,1,1,766796.00,0,0,3,DIAMOND,594,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1301,15724620,Dodds,538,France,Male,37,1,13475208.00,1,1,0,16251155.00,0,0,2,SILVER,710,Khách hàng trung thành,2026-06-23 13:35:14.507
1302,15800856,Ewen,643,Spain,Male,34,3,8313209.00,1,1,1,2136088.00,0,0,2,DIAMOND,893,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1303,15671097,Carter,428,France,Female,31,2,0.00,2,1,0,5448743.00,0,0,3,PLATINUM,221,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1304,15683930,Ch'iu,593,Germany,Female,32,9,13409653.00,2,1,0,5393105.00,1,1,3,DIAMOND,620,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1305,15749004,Tsao,718,France,Female,31,0,11810059.00,2,1,0,10316515.00,0,0,4,GOLD,870,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1306,15800434,Burgess,811,Germany,Male,52,10,769154.00,1,0,0,14635981.00,1,1,2,GOLD,488,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1307,15709117,Fanucci,823,Spain,Female,46,3,8157675.00,1,1,1,2837095.00,1,1,1,SILVER,621,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1308,15638806,Blackburn,645,Spain,Male,49,2,0.00,2,0,0,1002315.00,0,0,3,SILVER,553,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1309,15662294,Bennett,710,France,Male,33,10,11832717.00,2,1,1,19292882.00,0,0,1,GOLD,809,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1310,15690079,Boniwell,591,Spain,Male,30,8,12485769.00,2,0,0,504857.00,0,0,2,DIAMOND,650,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1311,15759317,Vasilieva,748,Germany,Female,27,2,9097185.00,1,1,1,13166247.00,0,0,3,GOLD,744,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1312,15750497,Longo,850,France,Female,37,7,15314775.00,1,1,1,1522353.00,0,0,5,GOLD,867,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1313,15596181,Kwemto,542,France,Male,38,8,6594226.00,1,1,1,6809323.00,1,1,4,PLATINUM,258,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1314,15576602,Lawrence,809,France,Male,38,3,0.00,2,1,1,8006131.00,0,0,3,DIAMOND,533,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1315,15644833,Duncan,675,France,Male,54,2,0.00,1,1,0,14958367.00,1,1,5,SILVER,752,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1316,15734634,Bocharova,607,Spain,Female,27,5,10091219.00,1,0,0,763127.00,0,0,4,GOLD,908,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1317,15808689,Morres,850,France,Female,31,4,0.00,2,1,1,3308281.00,0,0,1,PLATINUM,898,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1318,15720702,Shih,789,France,Male,37,3,0.00,1,1,0,12188387.00,1,1,4,SILVER,259,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1319,15665077,Vogel,598,France,Female,43,5,0.00,3,1,1,10072272.00,1,1,1,SILVER,858,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1320,15763612,T'an,756,Germany,Male,41,2,12443949.00,2,0,1,4709311.00,0,0,4,PLATINUM,938,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1321,15596493,Wisdom,687,France,Female,47,7,0.00,2,1,1,17762400.00,0,0,1,DIAMOND,517,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1322,15704483,Lorenzo,724,France,Male,40,6,0.00,2,0,0,10614948.00,0,0,3,PLATINUM,437,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1323,15598846,Shahan,700,France,Female,44,2,5878176.00,1,1,0,1687492.00,0,0,3,PLATINUM,785,Khách hàng trung thành,2026-06-23 13:35:14.507
1324,15629244,Bryant,635,Spain,Male,50,7,15945364.00,2,0,0,5456079.00,1,1,3,SILVER,997,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1325,15765537,Liang,687,Germany,Male,26,2,14272152.00,1,1,1,15360575.00,0,0,5,GOLD,334,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1326,15729975,Chidozie,613,France,Female,46,8,1677956.00,1,0,1,4439038.00,0,0,2,DIAMOND,411,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1327,15682773,Hayward,781,France,Female,38,3,12834569.00,2,1,0,6321885.00,0,0,2,SILVER,608,Khách hàng trung thành,2026-06-23 13:35:14.507
1328,15688007,Liu,703,Spain,Male,20,3,16526098.00,1,1,1,4162678.00,0,0,5,GOLD,751,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1329,15574331,Alexeeva,593,Germany,Female,62,3,11823381.00,1,0,1,2476553.00,1,1,3,DIAMOND,376,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1330,15645572,Calabresi,743,France,Female,40,6,0.00,1,1,0,282808.00,1,1,2,PLATINUM,744,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1331,15742854,Lettiere,640,Spain,Female,46,8,0.00,2,1,0,8904319.00,0,0,1,GOLD,429,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1332,15575417,Chou,849,Germany,Male,37,7,14345274.00,2,1,1,1729412.00,0,0,1,PLATINUM,923,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1333,15796721,Nnamutaezinwa,778,France,Male,38,3,14501849.00,2,1,1,12670241.00,0,0,2,SILVER,598,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1334,15734942,Nnamutaezinwa,539,Germany,Female,38,8,8240751.00,1,1,0,1312341.00,0,0,2,SILVER,327,Khách hàng trung thành,2026-06-23 13:35:14.507
1335,15664772,Greece,489,Germany,Male,28,1,7946098.00,2,1,1,16797364.00,0,0,3,PLATINUM,232,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1336,15576683,Yin,568,Spain,Female,43,9,0.00,1,1,0,12587079.00,1,1,1,PLATINUM,805,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1337,15682563,Larionova,618,Spain,Male,38,5,12647399.00,1,1,0,9197249.00,0,0,1,SILVER,696,Khách hàng trung thành,2026-06-23 13:35:14.507
1338,15650889,Golubev,710,Germany,Female,30,10,1335371.00,2,1,0,15559374.00,0,0,1,PLATINUM,464,Khách hàng trung thành,2026-06-23 13:35:14.507
1339,15612108,Norman,625,France,Male,52,5,16497801.00,1,1,1,6778849.00,0,0,3,PLATINUM,482,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1340,15761132,Capon,682,Spain,Male,46,7,12802972.00,1,1,1,6261535.00,0,0,3,GOLD,586,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1341,15645511,Chukwudi,727,Spain,Male,43,2,9740318.00,1,1,1,10741502.00,1,1,1,GOLD,612,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1342,15609824,Fedorov,794,France,Female,41,7,17684540.00,3,1,0,16652626.00,1,1,5,GOLD,226,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1343,15640268,Avdeeva,652,Spain,Male,71,4,0.00,1,1,1,1201071.00,0,0,3,DIAMOND,305,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1344,15645778,Reid,670,Spain,Male,42,3,8158904.00,1,1,0,1882278.00,0,0,2,GOLD,984,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1345,15691104,Kennedy,460,Germany,Female,40,6,11950758.00,2,1,0,9156063.00,1,1,5,SILVER,766,Khách hàng trung thành,2026-06-23 13:35:14.507
1346,15714567,Chan,568,Spain,Female,26,6,0.00,2,0,0,1664952.00,0,0,5,SILVER,634,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1347,15777826,Wofford,643,France,Male,30,5,9444377.00,1,1,1,1656144.00,0,0,2,GOLD,606,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1348,15668445,Mai,521,France,Male,37,2,0.00,2,1,1,8637224.00,0,0,5,SILVER,942,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1349,15576162,King,615,France,Male,32,7,9219984.00,1,1,1,275553.00,0,0,3,SILVER,721,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1350,15778135,T'ao,575,Spain,Male,43,3,0.00,1,1,0,8359451.00,0,0,5,DIAMOND,600,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1351,15613141,Hsu,717,France,Female,41,3,13575696.00,1,1,1,10370641.00,0,0,2,SILVER,801,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1352,15635435,White,648,France,Female,54,9,12063342.00,1,0,0,592438.00,1,1,4,SILVER,425,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1353,15596552,Stephens,535,Germany,Male,48,5,13454273.00,1,1,1,5820367.00,1,1,4,SILVER,351,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1354,15623644,Frolov,626,Spain,Male,29,7,0.00,2,1,0,4936184.00,0,0,5,PLATINUM,429,Khách hàng trung thành,2026-06-23 13:35:14.507
1355,15683403,Lombardi,611,Spain,Male,52,7,0.00,1,0,1,7358518.00,1,1,2,PLATINUM,380,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1356,15615029,Munro,734,Spain,Male,39,6,0.00,1,1,1,9513527.00,0,0,1,GOLD,593,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1357,15769005,Hayward,709,France,Male,49,4,15434449.00,2,1,1,3879457.00,0,0,2,DIAMOND,330,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1358,15746326,Fields,591,France,Male,43,3,0.00,2,0,1,19892636.00,0,0,3,PLATINUM,785,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1359,15722364,Onwumelu,664,France,Male,43,9,18902652.00,2,1,1,5609986.00,0,0,3,GOLD,616,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1360,15704954,Suffolk,431,France,Male,37,0,12076408.00,1,1,1,11702308.00,0,0,2,SILVER,389,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1361,15694409,Tsao,647,Germany,Female,22,3,9797582.00,2,0,1,62083.00,0,0,5,DIAMOND,299,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1362,15754068,Judd,578,France,Male,32,4,0.00,2,1,1,1418228.00,0,0,4,DIAMOND,434,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1363,15683841,Hamilton,555,Germany,Male,41,10,1132702.00,2,1,1,18538714.00,0,0,1,SILVER,398,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1364,15789095,T'ang,775,Spain,Male,30,4,0.00,2,0,1,5746113.00,0,0,5,PLATINUM,368,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1365,15719958,Degtyarev,850,Germany,Male,39,3,12454899.00,2,1,1,12038012.00,0,0,2,DIAMOND,243,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1366,15689514,Kang,625,France,Male,43,8,20169608.00,1,1,0,1330209.00,1,1,4,GOLD,538,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1367,15621353,Hudson,645,Spain,Female,37,7,0.00,2,1,0,1358993.00,0,0,4,DIAMOND,318,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1368,15627232,Jibunoh,608,Germany,Male,44,7,11420347.00,1,1,1,7783036.00,1,1,4,PLATINUM,268,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1369,15745843,Kinlaw,689,Spain,Female,31,4,0.00,2,1,1,13661002.00,0,0,5,PLATINUM,840,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1370,15722902,Chizuoke,652,Germany,Male,50,8,12543764.00,1,1,1,1716094.00,1,1,1,DIAMOND,765,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1371,15791767,Lucciano,769,France,Female,26,7,0.00,2,1,0,17684352.00,0,0,1,GOLD,667,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1372,15792722,Omeokachie,611,France,Female,43,8,6489775.00,1,1,0,11499633.00,0,0,4,SILVER,692,Khách hàng trung thành,2026-06-23 13:35:14.507
1373,15723006,Gorbunova,489,France,Male,38,8,0.00,2,0,1,19699080.00,0,0,1,DIAMOND,821,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1374,15771942,Tikhonov,528,Germany,Female,46,9,13555566.00,1,1,0,13314603.00,1,1,4,PLATINUM,764,Khách hàng trung thành,2026-06-23 13:35:14.507
1375,15774738,Campa,632,France,Male,44,3,10776475.00,1,1,0,18566772.00,0,0,4,GOLD,582,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1376,15574004,Mancini,429,France,Female,27,6,11730744.00,2,1,1,2402049.00,0,0,4,DIAMOND,985,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1377,15587233,Donoghue,457,France,Male,41,8,7370012.00,3,1,1,18575002.00,1,1,5,DIAMOND,310,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1378,15808228,Tuan,768,Spain,Female,44,6,606034.00,1,1,1,17804596.00,0,0,4,DIAMOND,570,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1379,15682834,Johnstone,715,Spain,Female,35,4,4016988.00,2,1,1,19985748.00,0,0,5,GOLD,484,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1380,15571752,Romani,668,Germany,Female,32,10,9204187.00,1,1,1,435959.00,0,0,2,SILVER,995,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1381,15743067,Fuller,625,Germany,Male,26,3,13048395.00,1,1,0,12281053.00,0,0,3,PLATINUM,343,Khách hàng trung thành,2026-06-23 13:35:14.507
1382,15714466,Baxter,846,France,Female,41,5,0.00,3,1,0,344047.00,1,1,1,GOLD,994,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1383,15617982,Pirozzi,661,Spain,Female,42,3,0.00,2,1,0,3598941.00,0,0,3,PLATINUM,465,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1384,15696637,Sung,571,France,Female,23,10,15109728.00,1,0,1,1716375.00,0,0,2,GOLD,841,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1385,15690647,Rogers,582,Spain,Female,46,8,6756331.00,1,1,0,4450609.00,1,1,1,SILVER,454,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1386,15672756,Mills,716,France,Female,35,8,11280818.00,1,0,1,178483.00,0,0,1,SILVER,565,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1387,15704586,Osonduagwuike,758,France,Female,42,7,0.00,2,0,1,7620956.00,0,0,2,SILVER,430,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1388,15674526,Byrne,725,France,Male,66,4,864598.00,1,1,1,14147656.00,0,0,5,DIAMOND,279,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1389,15775295,McIntyre,630,France,Female,40,0,11863308.00,1,0,1,6003246.00,1,1,4,DIAMOND,475,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1390,15684196,Aitken,627,France,Female,55,2,15944127.00,1,1,0,10068611.00,1,1,3,DIAMOND,485,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1391,15727281,Macintyre,653,France,Female,27,9,0.00,2,1,0,9642929.00,0,0,3,GOLD,834,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1392,15787835,Simpson,775,Germany,Female,38,4,12521265.00,2,1,1,1579588.00,1,1,2,GOLD,332,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1393,15730540,Simpson,794,Spain,Male,45,8,8865637.00,2,1,0,11654731.00,0,0,4,DIAMOND,618,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1394,15646276,Metcalfe,831,France,Female,32,2,14603362.00,1,1,0,19126074.00,0,0,5,SILVER,360,Khách hàng trung thành,2026-06-23 13:35:14.507
1395,15582180,Lees,561,France,Male,29,9,12026813.00,1,1,1,17387040.00,0,0,5,GOLD,566,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1396,15697095,Zetticci,705,Spain,Male,46,7,0.00,2,1,0,11727335.00,0,0,2,GOLD,946,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1397,15748797,Dale,636,Spain,Female,33,0,0.00,1,1,0,9227747.00,1,1,2,SILVER,618,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1398,15754796,Byrne,487,Germany,Female,46,4,13507058.00,2,1,1,4424449.00,1,1,2,PLATINUM,400,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1399,15628947,Praed,693,France,Female,38,3,0.00,2,0,0,7813348.00,1,1,5,GOLD,724,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1400,15775546,Laurens,517,Spain,Female,29,5,0.00,2,1,0,10340288.00,0,0,1,PLATINUM,584,Khách hàng trung thành,2026-06-23 13:35:14.507
1401,15670481,Woods,684,France,Female,27,9,12255005.00,2,0,1,13783582.00,0,0,2,GOLD,807,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1402,15619029,Bykov,620,Spain,Female,43,2,0.00,2,1,0,206701.00,0,0,5,GOLD,540,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1403,15613282,Vorobyova,757,France,Male,29,8,13030649.00,1,1,0,7746938.00,0,0,1,GOLD,889,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1404,15721487,Pirogova,739,France,Female,27,6,0.00,1,1,1,5757238.00,0,0,2,SILVER,746,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1405,15797276,Sturt,662,Spain,Female,41,4,9035077.00,1,1,0,7588465.00,1,1,3,PLATINUM,709,Khách hàng trung thành,2026-06-23 13:35:14.507
1406,15612494,Panicucci,359,France,Female,44,6,12874769.00,1,1,0,14695571.00,1,1,1,PLATINUM,981,Khách hàng trung thành,2026-06-23 13:35:14.507
1407,15629617,Cook,572,Spain,Male,23,2,12687352.00,1,0,1,6704012.00,0,0,4,GOLD,628,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1408,15600821,Hardy,721,France,Male,69,2,10842419.00,1,1,1,17841836.00,0,0,1,PLATINUM,260,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1409,15579062,Chu,707,France,Male,32,9,0.00,2,0,0,3080702.00,0,0,4,DIAMOND,263,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1410,15814268,Franklin,444,France,Female,40,5,8435007.00,1,1,0,14383576.00,0,0,2,GOLD,580,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1411,15710164,P'eng,523,France,Female,73,7,0.00,2,0,0,1308839.00,1,1,5,DIAMOND,566,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1412,15693904,Chiang,685,Germany,Female,30,4,849586.00,2,0,1,19434372.00,0,0,2,GOLD,987,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1413,15588986,Grant,673,Germany,Female,29,4,9909736.00,1,1,1,979669.00,0,0,4,PLATINUM,712,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1414,15797733,Udobata,503,Germany,Male,30,10,13662255.00,2,0,0,4731024.00,0,0,3,PLATINUM,303,Khách hàng trung thành,2026-06-23 13:35:14.507
1415,15620507,Siciliani,485,Germany,Female,30,5,15677168.00,1,1,1,14114821.00,0,0,5,PLATINUM,644,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1416,15685150,Evans,799,Germany,Male,28,7,16765833.00,2,1,1,11113825.00,0,0,5,DIAMOND,938,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1417,15667651,Young,585,Spain,Female,33,8,0.00,2,1,0,11418207.00,0,0,4,PLATINUM,779,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1418,15774166,Mitchell,607,Germany,Female,24,2,10948354.00,2,0,1,12756077.00,0,0,3,GOLD,260,Nguy cơ rời bỏ cao,2026-06-23 13:35:14.507
1419,15649280,Lucchese,521,Germany,Female,40,9,13450478.00,1,1,0,1808206.00,0,0,5,PLATINUM,257,Khách hàng trung thành,2026-06-23 13:35:14.507
